PFC,ORB,MO,SS,ACA,PTL,VIS,RSC,OLF,vStr,dStr,brain,EC
0,0,4.682926829,0,14.29787234,19.69230769,21.89473684,14.09174312,0,0,17.92,five,MEC
0,0,1.170731707,2,0,4.923076923,11.78947368,7.04587156,0,0,0,five,MEC
3.173553719,0,0,13,0,4.923076923,0,0,232.7671233,32.45070423,2.56,five,LEC
17.45454545,1.333333333,0,0,0,0,0,0,245.9178082,22.98591549,2.56,five,LEC
19.04132231,4,0,0,10.21276596,0,0,0,302.4657534,117.6338028,1.28,five,LEC
0,0,1.170731707,15,0,19.69230769,13.47368421,5.28440367,0,0,60.16,five,MEC
1.58677686,1.333333333,0,0,0,0,30.31578947,3.52293578,35.50684932,0,120.32,five,MEC
0,1.333333333,2.341463415,1,0,0,18.52631579,10.56880734,39.45205479,1.352112676,42.24,five,MEC
0,0,0,3,0,9.846153846,33.68421053,7.04587156,2.630136986,0,3.84,five,MEC
17.45454545,45.33333333,5.853658537,0,0,0,0,0,623.3424658,223.0985915,30.72,five,LEC
0,16,0,0,0,0,0,0,560.2191781,140.6197183,2.56,five,LEC
28.56198347,16,29.26829268,5,2.042553191,0,0,0,282.739726,14.87323944,193.28,five,LEC
1.58677686,12,0,14,0,0,0,0,378.739726,91.94366197,111.36,five,LEC
7.933884298,12,0,0,0,0,0,0,169.6438356,102.7605634,7.68,five,LEC
0,4,0,9,0,0,16.84210526,7.04587156,19.7260274,1.352112676,23.04,five,MEC
0,0,0,9,0,4.923076923,0,0,53.91780822,2.704225352,40.96,five,LEC
0,10.66666667,0,0,0,4.923076923,6.736842105,5.28440367,38.1369863,20.28169014,26.88,five,MEC
0,0,0,1,0,4.923076923,23.57894737,8.80733945,0,0,0,five,MEC
0,0,0,1,0,0,10.10526316,1.76146789,82.84931507,1.352112676,6.4,five,MEC
1.58677686,8,0,2,0,4.923076923,43.78947368,0,32.87671233,6.76056338,21.76,five,MEC
1.58677686,0,17.56097561,4,4.085106383,24.61538462,0,15.85321101,18.4109589,13.52112676,6.4,five,MEC
0,0,0,0,0,0,1.684210526,8.80733945,0,0,0,five,MEC
6.347107438,4,0,0,0,0,0,0,177.5342466,101.4084507,1.28,five,LEC
3.173553719,0,12.87804878,17,2.042553191,24.61538462,25.26315789,0,2.630136986,0,52.48,five,MEC
0,0,0,0,0,9.846153846,3.368421053,0,46.02739726,0,0,five,MEC
0,2.666666667,7.024390244,5,12.25531915,9.846153846,92.63157895,7.04587156,0,1.352112676,119.04,five,MEC
0,0,0,0,0,9.846153846,50.52631579,15.85321101,1.315068493,0,33.28,five,MEC
0,0,4.682926829,2,0,4.923076923,48.84210526,10.56880734,94.68493151,8.112676056,2.56,five,MEC
0,0,3.512195122,22,0,14.76923077,28.63157895,1.76146789,248.5479452,1.352112676,8.96,five,LEC
0,4,0,15,0,9.846153846,28.63157895,0,39.45205479,16.22535211,61.44,five,MEC
0,0,0,0,0,0,18.52631579,1.76146789,17.09589041,1.352112676,0,five,MEC
1.58677686,5.333333333,0,0,0,0,8.421052632,0,172.2739726,8.112676056,98.56,five,MEC
4.760330579,1.333333333,0,0,2.042553191,0,25.26315789,15.85321101,295.890411,236.6197183,113.92,five,LEC
84.09917355,32,29.26829268,0,14.29787234,0,1.684210526,1.76146789,209.0958904,54.08450704,102.4,five,LEC
0,0,1.170731707,3,4.085106383,4.923076923,33.68421053,1.76146789,28.93150685,9.464788732,56.32,five,MEC
0,0,7.024390244,3,0,4.923076923,6.736842105,22.89908257,117.0410959,43.26760563,44.8,five,MEC
0,0,0,0,0,9.846153846,30.31578947,21.13761468,0,0,3.84,five,MEC
0,0,0,0,2.042553191,0,6.736842105,26.42201835,13.15068493,0,32,five,MEC
6.347107438,2.666666667,0,0,0,0,0,0,239.3424658,51.38028169,0,five,LEC
0,0,0,0,0,0,8.421052632,0,22.35616438,0,1.28,five,LEC
0,0,0,13,0,9.846153846,35.36842105,1.76146789,0,0,0,five,MEC
7.933884298,0,5.853658537,3,4.085106383,0,0,0,140.7123288,90.5915493,26.88,five,LEC
0,0,2.341463415,0,0,0,5.052631579,3.52293578,3.945205479,0,0,five,MEC
0,0,0,5,0,9.846153846,10.10526316,1.76146789,106.5205479,50.02816901,38.4,five,LEC
0,0,0,0,0,4.923076923,55.57894737,3.52293578,0,0,46.08,five,MEC
0,1.333333333,1.170731707,7,0,9.846153846,28.63157895,5.28440367,74.95890411,21.63380282,48.64,five,MEC
6.347107438,5.333333333,0,5,2.042553191,4.923076923,6.736842105,0,273.5342466,54.08450704,90.88,five,MEC
1.58677686,0,5.853658537,1,0,0,40.42105263,10.56880734,0,0,46.08,five,MEC
12.69421488,8,12.87804878,0,0,0,0,0,436.6027397,82.47887324,11.52,five,LEC
0,6.666666667,0,0,0,0,0,0,1.315068493,0,0,five,MEC
0,0,0,2,0,0,13.47368421,3.52293578,2.630136986,0,10.24,five,MEC
0,0,0,0,0,0,1.684210526,5.28440367,0,0,0,five,MEC
1.58677686,2.666666667,0,0,6.127659574,4.923076923,62.31578947,75.74311927,18.4109589,112.2253521,28.16,five,MEC
0,0,0,1,0,4.923076923,6.736842105,17.6146789,0,0,0,five,MEC
0,2.666666667,7.024390244,3,10.21276596,0,15.15789474,8.80733945,118.3561644,47.32394366,10.24,five,MEC
3.173553719,0,42.14634146,5,18.38297872,19.69230769,42.10526316,1.76146789,13.15068493,1.352112676,42.24,five,MEC
19.04132231,5.333333333,8.195121951,0,12.25531915,0,0,0,228.8219178,54.08450704,1.28,five,LEC
0,0,1.170731707,10,2.042553191,0,5.052631579,0,0,0,2.56,five,MEC
11.10743802,8,3.512195122,0,8.170212766,0,0,0,294.5753425,121.6901408,12.8,five,LEC
60.29752066,38.66666667,0,0,0,0,0,0,917.9178082,504.3380282,49.92,five,LEC
6.347107438,2.666666667,0,2,0,4.923076923,3.368421053,0,19.7260274,1.352112676,8.96,five,MEC
0,0,0,0,0,0,6.736842105,5.28440367,68.38356164,8.112676056,40.96,five,MEC
0,0,0,0,0,0,6.736842105,0,109.1506849,0,10.24,five,MEC
6.347107438,4,1.170731707,0,0,0,0,0,78.90410959,39.21126761,3.84,five,LEC
0,0,2.341463415,1,6.127659574,9.846153846,30.31578947,7.04587156,0,0,10.24,five,MEC
47.60330579,46.66666667,28.09756098,1,8.170212766,0,16.84210526,0,447.1232877,194.7042254,99.84,five,LEC
0,5.333333333,0,0,2.042553191,9.846153846,5.052631579,14.09174312,27.61643836,27.04225352,20.48,five,MEC
0,0,0,2,0,9.846153846,15.15789474,3.52293578,0,0,0,five,MEC
0,0,1.170731707,2,0,4.923076923,21.89473684,0,38.1369863,4.056338028,38.4,five,MEC
0,1.333333333,1.170731707,3,4.085106383,4.923076923,37.05263158,0,10.52054795,0,3.84,five,MEC
30.14876033,2.666666667,177.9512195,167,18.38297872,177.2307692,65.68421053,19.37614679,69.69863014,0,1.28,five,MEC
0,0,0,0,0,0,5.052631579,0,40.76712329,6.76056338,2.56,five,MEC
4.760330579,13.33333333,0,0,0,0,0,0,740.3835616,242.028169,8.96,five,LEC
0,0,0,13,0,0,20.21052632,0,102.5753425,32.45070423,93.44,five,MEC
0,0,0,0,0,0,8.421052632,0,10.52054795,0,2.56,five,MEC
0,0,0,0,0,0,10.10526316,0,63.12328767,2.704225352,0,five,LEC
4.760330579,1.333333333,12.87804878,2,0,0,0,0,210.4109589,54.08450704,34.56,five,LEC
0,0,4.682926829,17,0,9.846153846,28.63157895,10.56880734,14.46575342,1.352112676,0,five,MEC
0,0,0,3,0,9.846153846,37.05263158,12.33027523,63.12328767,13.52112676,33.28,five,MEC
0,4,7.024390244,2,0,14.76923077,64,21.13761468,88.10958904,8.112676056,32,five,MEC
3.173553719,6.666666667,25.75609756,39,0,44.30769231,43.78947368,0,144.6575342,63.54929577,15.36,five,LEC
0,0,3.512195122,3,4.085106383,14.76923077,15.15789474,14.09174312,23.67123288,0,0,five,MEC
0,0,0,0,0,0,0,24.66055046,0,0,0,five,MEC
0,1.333333333,4.682926829,0,0,4.923076923,13.47368421,5.28440367,34.19178082,10.81690141,89.6,five,MEC
3.173553719,2.666666667,25.75609756,171,0,19.69230769,62.31578947,0,6.575342466,0,108.8,five,MEC
0,0,0,2,0,0,16.84210526,3.52293578,1.315068493,0,1.28,five,MEC
0,0,0,3,0,14.76923077,20.21052632,0,6.575342466,1.352112676,7.68,five,MEC
0,0,9.365853659,17,4.085106383,49.23076923,13.47368421,14.09174312,24.98630137,0,8.96,five,MEC
0,0,2.341463415,43,0,54.15384615,85.89473684,19.37614679,0,0,0,five,MEC
14.28099174,20,0,0,0,0,0,0,244.6027397,70.30985915,26.88,five,LEC
0,0,3.512195122,27,0,19.69230769,0,0,190.6849315,35.15492958,5.12,five,LEC
1.58677686,0,8.195121951,3,0,9.846153846,20.21052632,3.52293578,0,0,24.32,five,MEC
0,0,0,0,0,0,0,35.2293578,0,0,0,five,MEC
4.760330579,0,15.2195122,12,8.170212766,68.92307692,11.78947368,14.09174312,11.83561644,0,61.44,five,MEC
0,0,0,0,0,0,121.2631579,0,2.630136986,0,0,five,LEC
4.760330579,8,0,0,0,0,0,0,113.0958904,33.8028169,0,five,LEC
0,0,0,0,0,0,8.421052632,0,68.38356164,37.85915493,48.64,five,MEC
0,0,0,0,0,19.69230769,20.21052632,17.6146789,122.3013699,32.45070423,2.56,five,LEC
0,0,1.170731707,6,0,9.846153846,3.368421053,0,81.53424658,0,5.12,five,LEC
28.56198347,12,0,0,0,0,1.684210526,0,402.4109589,44.61971831,58.88,five,LEC
3.173553719,1.333333333,1.170731707,5,0,24.61538462,3.368421053,0,78.90410959,25.69014085,35.84,five,LEC
0,0,0,2,0,0,15.15789474,24.66055046,31.56164384,1.352112676,44.8,five,MEC
0,0,0,0,0,14.76923077,45.47368421,3.52293578,5.260273973,0,0,five,MEC
0,0,1.170731707,0,0,0,8.421052632,12.33027523,1.315068493,0,0,five,MEC
0,5.333333333,37.46341463,39,8.170212766,9.846153846,8.421052632,15.85321101,0,9.464788732,1.28,five,MEC
0,0,1.170731707,4,0,34.46153846,42.10526316,7.04587156,14.46575342,0,16.64,five,MEC
11.10743802,12,11.70731707,1,6.127659574,0,0,0,362.9589041,151.4366197,64,five,LEC
0,0,0,1,0,0,0,5.28440367,5.260273973,0,2.56,five,MEC
0,0,2.341463415,0,0,39.38461538,40.42105263,36.99082569,27.61643836,6.76056338,3.84,five,MEC
6.347107438,0,4.682926829,0,10.21276596,0,0,0,465.5342466,209.5774648,81.92,five,LEC
0,0,3.512195122,7,0,49.23076923,5.052631579,7.04587156,10.52054795,0,16.64,five,MEC
0,0,0,0,0,4.923076923,32,21.13761468,0,0,0,five,MEC
0,8,0,0,0,0,0,0,295.890411,163.6056338,67.84,five,LEC
6.347107438,1.333333333,3.512195122,0,0,0,0,0,68.38356164,33.8028169,40.96,five,LEC
0,0,1.170731707,2,0,4.923076923,13.47368421,0,0,0,51.2,five,MEC
0,0,0,14,0,34.46153846,50.52631579,3.52293578,3.945205479,0,0,five,LEC
0,0,0,5,0,14.76923077,166.7368421,42.27522936,0,0,20.48,five,MEC
0,0,7.024390244,6,0,4.923076923,40.42105263,19.37614679,34.19178082,21.63380282,94.72,five,MEC
1.58677686,0,11.70731707,3,6.127659574,19.69230769,62.31578947,10.56880734,9.205479452,8.112676056,110.08,five,MEC
7.933884298,0,1.170731707,0,0,0,0,0,289.3150685,98.70422535,28.16,five,LEC
14.28099174,9.333333333,32.7804878,36,10.21276596,0,0,1.76146789,758.7945205,320.4507042,307.2,five,LEC
6.347107438,0,4.682926829,6,2.042553191,0,0,0,93.36986301,37.85915493,7.68,five,LEC
1.58677686,0,8.195121951,0,2.042553191,0,10.10526316,22.89908257,10.52054795,1.352112676,16.64,five,MEC
0,0,0,0,0,14.76923077,16.84210526,8.80733945,32.87671233,0,72.96,five,MEC
0,0,0,0,0,0,10.10526316,3.52293578,0,0,2.56,five,MEC
23.80165289,20,15.2195122,182,0,0,3.368421053,0,501.0410959,227.1549296,463.36,five,LEC
0,0,0,4,0,19.69230769,11.78947368,7.04587156,0,0,0,five,MEC
4.760330579,9.333333333,0,0,0,0,0,0,193.3150685,67.6056338,24.32,five,LEC
0,0,1.170731707,2,0,4.923076923,42.10526316,1.76146789,7.890410959,0,0,five,MEC
0,0,0,0,0,4.923076923,74.10526316,19.37614679,13.15068493,0,60.16,five,MEC
0,0,0,3,0,19.69230769,23.57894737,5.28440367,163.0684932,47.32394366,60.16,five,LEC
1.58677686,0,0,1,0,4.923076923,6.736842105,0,135.4520548,28.3943662,23.04,five,LEC
0,0,0,11,0,4.923076923,106.1052632,40.51376147,0,0,14.08,five,MEC
0,0,0,5,0,73.84615385,96,7.04587156,0,0,84.48,five,MEC
0,0,0,3,0,4.923076923,5.052631579,0,0,0,0,five,MEC
1.58677686,9.333333333,0,0,0,0,0,0,274.8493151,68.95774648,3.84,five,LEC
0,0,1.170731707,2,4.085106383,14.76923077,94.31578947,77.50458716,0,0,1.28,five,MEC
0,0,0,9,0,4.923076923,5.052631579,0,298.5205479,18.92957746,102.4,five,LEC
0,1.333333333,0,0,0,0,16.84210526,0,64.43835616,8.112676056,80.64,five,MEC
0,0,0,4,0,0,5.052631579,0,42.08219178,0,32,five,MEC
30.14876033,14.66666667,10.53658537,0,0,0,0,0,508.9315068,239.3239437,43.52,five,LEC
0,0,0,7,2.042553191,49.23076923,143.1578947,0,6.575342466,0,39.68,five,LEC
0,0,0,0,0,0,5.052631579,0,0,0,0,five,MEC
0,1.333333333,0,1,0,0,10.10526316,12.33027523,2.630136986,0,25.6,five,MEC
0,5.333333333,0,0,0,0,1.684210526,0,56.54794521,14.87323944,47.36,five,MEC
0,2.666666667,5.853658537,10,4.085106383,4.923076923,1.684210526,0,0,0,5.12,five,MEC
0,0,1.170731707,8,0,9.846153846,26.94736842,7.04587156,19.7260274,0,6.4,five,MEC
7.933884298,4,3.512195122,3,10.21276596,0,10.10526316,17.6146789,160.4383562,16.22535211,2.56,five,MEC
0,0,0,0,0,0,10.10526316,0,0,0,1.28,five,MEC
1.58677686,0,0,0,6.127659574,0,0,0,86.79452055,27.04225352,174.08,five,MEC
7.933884298,0,9.365853659,0,0,0,8.421052632,0,192,48.67605634,48.64,five,LEC
7.933884298,5.333333333,3.512195122,2,6.127659574,4.923076923,53.89473684,1.76146789,17.09589041,9.464788732,80.64,five,MEC
0,0,0,2,0,29.53846154,57.26315789,0,1.315068493,9.464788732,16.64,five,MEC
0,0,0,0,0,0,47.15789474,0,0,0,66.56,five,MEC
4.760330579,10.66666667,1.170731707,0,0,0,0,0,261.6986301,33.8028169,28.16,five,LEC
0,0,0,0,0,9.846153846,50.52631579,15.85321101,0,0,0,five,MEC
0,2.666666667,0,0,0,0,10.10526316,0,10.52054795,0,108.8,five,MEC
6.347107438,4,0,0,0,0,0,0,169.6438356,47.32394366,1.28,five,LEC
0,0,12.87804878,15,18.38297872,14.76923077,25.26315789,3.52293578,0,0,0,five,MEC
0,4,0,10,0,14.76923077,23.57894737,0,22.35616438,2.704225352,89.6,five,MEC
17.45454545,4,33.95121951,21,65.36170213,78.76923077,28.63157895,116.2568807,26.30136986,2.704225352,8.96,five,MEC
0,0,33.95121951,14,8.170212766,54.15384615,13.47368421,45.79816514,276.1643836,21.63380282,28.16,five,LEC
0,0,0,0,0,0,13.47368421,0,0,0,0,five,MEC
0,5.333333333,0,0,0,0,0,0,84.16438356,0,0,five,LEC
9.520661157,5.333333333,2.341463415,4,2.042553191,0,0,0,255.1232877,89.23943662,34.56,five,LEC
0,0,26.92682927,19,4.085106383,0,8.421052632,0,69.69863014,5.408450704,26.88,five,LEC
0,0,1.170731707,1,0,4.923076923,15.15789474,1.76146789,22.35616438,6.76056338,48.64,five,MEC
0,5.333333333,0,1,0,0,0,0,101.260274,63.54929577,29.44,five,LEC
3.173553719,4,3.512195122,2,4.085106383,4.923076923,16.84210526,1.76146789,51.28767123,10.81690141,3.84,five,MEC
6.347107438,4,0,0,0,0,0,0,309.0410959,109.5211268,0,five,LEC
1.58677686,1.333333333,7.024390244,23,2.042553191,29.53846154,26.94736842,0,0,0,2.56,five,MEC
0,0,0,0,0,4.923076923,89.26315789,10.56880734,0,0,8.96,five,MEC
1.58677686,13.33333333,2.341463415,4,0,29.53846154,67.36842105,35.2293578,2.630136986,2.704225352,29.44,five,MEC
17.45454545,0,40.97560976,9,6.127659574,0,1.684210526,44.03669725,331.3972603,52.73239437,101.12,five,LEC
1.58677686,0,0,0,4.085106383,0,21.89473684,1.76146789,124.9315068,22.98591549,145.92,five,MEC
6.347107438,2.666666667,0,0,0,4.923076923,8.421052632,1.76146789,55.23287671,22.98591549,20.48,five,MEC
31.73553719,18.66666667,22.24390244,1,6.127659574,0,1.684210526,0,428.7123288,228.5070423,44.8,five,LEC
0,0,0,42,0,4.923076923,13.47368421,0,101.260274,31.09859155,2.56,five,LEC
11.10743802,1.333333333,0,2,2.042553191,4.923076923,0,0,457.6438356,219.0422535,30.72,five,LEC
0,0,0,2,0,19.69230769,45.47368421,14.09174312,0,0,0,five,MEC
0,0,0,30,0,0,25.26315789,17.6146789,76.2739726,4.056338028,39.68,five,LEC
1.58677686,0,21.07317073,20,6.127659574,9.846153846,6.736842105,29.94495413,59.17808219,1.352112676,5.12,five,MEC
0,2.666666667,24.58536585,33,8.170212766,29.53846154,89.26315789,21.13761468,1.315068493,1.352112676,19.2,five,MEC
0,0,5.853658537,4,0,19.69230769,74.10526316,8.80733945,1.315068493,0,1.28,five,MEC
3.173553719,6.666666667,1.170731707,6,0,44.30769231,35.36842105,3.52293578,61.80821918,21.63380282,35.84,five,MEC
0,0,7.024390244,2,0,0,6.736842105,0,364.2739726,98.70422535,85.76,five,LEC
0,0,3.512195122,2,0,4.923076923,50.52631579,8.80733945,0,0,0,five,MEC
0,0,7.024390244,4,0,9.846153846,5.052631579,1.76146789,3.945205479,0,26.88,five,MEC
0,0,0,0,0,14.76923077,35.36842105,21.13761468,28.93150685,2.704225352,7.68,five,MEC
0,4,0,2,0,0,10.10526316,8.80733945,63.12328767,43.26760563,74.24,five,MEC
19.04132231,0,42.14634146,2,32.68085106,29.53846154,28.63157895,28.18348624,5.260273973,21.63380282,11.52,five,MEC
1.58677686,1.333333333,17.56097561,0,28.59574468,0,10.10526316,0,21.04109589,10.81690141,39.68,five,MEC
0,0,0,0,0,0,20.21052632,0,122.3013699,0,0,five,LEC
0,2.666666667,0,3,0,4.923076923,6.736842105,8.80733945,10.52054795,1.352112676,0,five,MEC
4.760330579,0,3.512195122,19,6.127659574,19.69230769,5.052631579,1.76146789,256.4383562,101.4084507,61.44,five,LEC
0,5.333333333,0,0,0,0,0,0,55.23287671,6.76056338,51.2,five,MEC
0,12,0,0,0,0,0,0,110.4657534,4.056338028,0,five,LEC
9.520661157,9.333333333,0,0,0,4.923076923,5.052631579,14.09174312,92.05479452,27.04225352,0,five,LEC
0,0,0,9,0,14.76923077,11.78947368,5.28440367,13.15068493,0,6.4,five,MEC
65.05785124,18.66666667,0,2,0,0,6.736842105,0,698.3013699,393.4647887,37.12,five,LEC
3.173553719,6.666666667,0,1,0,0,15.15789474,0,398.4657534,20.28169014,48.64,five,LEC
0,0,2.341463415,0,2.042553191,0,33.68421053,0,38.1369863,0,53.76,five,MEC
1.58677686,5.333333333,14.04878049,8,0,14.76923077,6.736842105,7.04587156,126.2465753,43.26760563,10.24,five,LEC
7.933884298,0,0,0,0,0,0,0,402.4109589,200.1126761,286.72,five,LEC
0,0,0,1,0,9.846153846,11.78947368,5.28440367,5.260273973,0,2.56,five,MEC
1.58677686,0,0,0,2.042553191,0,5.052631579,0,115.7260274,9.464788732,1.28,five,LEC
0,0,0,6,0,4.923076923,47.15789474,1.76146789,19.7260274,0,37.12,five,MEC
0,0,0,2,0,9.846153846,26.94736842,7.04587156,13.15068493,0,14.08,five,MEC
1.58677686,6.666666667,0,0,0,0,0,0,188.0547945,60.84507042,19.2,five,MEC
0,0,0,0,0,0,5.052631579,0,145.9726027,24.33802817,25.6,five,MEC
0,0,1.170731707,0,0,9.846153846,32,10.56880734,0,0,0,five,MEC
0,1.333333333,2.341463415,4,0,4.923076923,25.26315789,5.28440367,1.315068493,0,0,five,MEC
22.21487603,32,2.341463415,0,0,0,1.684210526,0,401.0958904,125.7464789,25.6,five,LEC
0,0,0,0,0,0,10.10526316,3.52293578,22.35616438,2.704225352,53.76,five,MEC
0,0,2.341463415,4,0,39.38461538,20.21052632,10.56880734,67.06849315,5.408450704,0,five,MEC
0,0,0,1,0,0,8.421052632,1.76146789,34.19178082,0,7.68,five,MEC
0,0,2.341463415,0,55.14893617,9.846153846,55.57894737,14.09174312,0,0,0,five,MEC
6.347107438,1.333333333,0,2,0,0,0,0,105.2054795,21.63380282,6.4,five,LEC
0,0,21.07317073,46,6.127659574,128,35.36842105,12.33027523,57.8630137,0,12.8,five,MEC
0,2.666666667,29.26829268,3,0,0,0,5.28440367,280.109589,105.4647887,25.6,five,LEC
0,2.666666667,0,5,0,0,0,0,253.8082192,155.4929577,29.44,five,LEC
0,2.666666667,0,9,0,4.923076923,42.10526316,0,11.83561644,2.704225352,202.24,five,MEC
3.173553719,1.333333333,0,14,0,0,13.47368421,0,181.4794521,75.71830986,43.52,five,LEC
6.347107438,22.66666667,1.170731707,0,0,0,0,0,201.2054795,136.5633803,0,five,MEC
0,0,0,2,0,0,8.421052632,3.52293578,97.31506849,8.112676056,1.28,five,MEC
0,0,0,1,0,0,15.15789474,8.80733945,80.21917808,4.056338028,58.88,five,MEC
0,0,1.170731707,0,0,0,32,0,1.315068493,0,0,five,MEC
1.58677686,5.333333333,0,0,0,0,0,0,101.260274,77.07042254,15.36,five,MEC
0,0,0,0,0,4.923076923,13.47368421,19.37614679,84.16438356,1.352112676,48.64,five,MEC
14.28099174,4,0,0,0,0,0,0,315.6164384,37.85915493,6.4,five,LEC
4.760330579,5.333333333,8.195121951,0,2.042553191,9.846153846,23.57894737,26.42201835,34.19178082,14.87323944,79.36,five,MEC
1.58677686,4,1.170731707,16,2.042553191,4.923076923,16.84210526,1.76146789,18.4109589,8.112676056,97.28,five,MEC
0,0,0,20,0,0,16.84210526,0,5.260273973,0,0,five,MEC
0,5.333333333,0,0,0,0,0,0,293.260274,41.91549296,0,five,LEC
0,0,0,0,0,0,25.26315789,0,10.52054795,0,39.68,five,MEC
6.347107438,0,0,0,2.042553191,9.846153846,33.68421053,3.52293578,55.23287671,10.81690141,23.04,five,MEC
11.10743802,2.666666667,3.512195122,7,0,0,3.368421053,10.56880734,161.7534247,100.056338,2.56,five,LEC
6.347107438,6.666666667,1.170731707,0,0,0,0,0,160.4383562,79.77464789,24.32,five,MEC
9.520661157,0,0,0,0,0,0,0,238.0273973,59.49295775,10.24,five,LEC
3.173553719,0,3.512195122,9,4.085106383,4.923076923,18.52631579,1.76146789,19.7260274,9.464788732,8.96,five,MEC
3.173553719,60,0,0,0,0,1.684210526,0,2.630136986,2.704225352,78.08,five,MEC
0,0,9.365853659,6,4.085106383,14.76923077,13.47368421,19.37614679,9.205479452,8.112676056,3.84,five,MEC
0,0,1.170731707,0,0,14.76923077,3.368421053,0,0,1.352112676,2.56,five,MEC
0,0,3.512195122,2,0,9.846153846,62.31578947,26.42201835,0,0,10.24,five,MEC
0,0,1.170731707,0,0,4.923076923,3.368421053,7.04587156,15.78082192,0,35.84,five,MEC
1.58677686,2.666666667,1.170731707,12,0,0,0,0,178.8493151,13.52112676,102.4,five,LEC
0,0,0,2,0,0,11.78947368,3.52293578,0,0,0,five,MEC
6.347107438,10.66666667,0,0,0,0,0,0,148.6027397,48.67605634,0,five,LEC
0,0,0,0,0,4.923076923,32,0,0,0,0,five,MEC
0,1.333333333,1.170731707,19,0,9.846153846,8.421052632,0,161.7534247,2.704225352,56.32,five,MEC
0,0,7.024390244,0,0,4.923076923,1.684210526,8.80733945,6.575342466,0,0,five,MEC
0,0,1.170731707,2,0,9.846153846,6.736842105,0,11.83561644,0,6.4,five,MEC
0,0,0,0,0,0,0,5.28440367,0,0,0,five,MEC
6.347107438,1.333333333,5.853658537,0,0,0,1.684210526,7.04587156,266.9589041,5.408450704,14.08,five,LEC
0,0,2.341463415,0,0,0,1.684210526,8.80733945,52.60273973,5.408450704,3.84,five,MEC
0,0,0,1,0,0,1.684210526,5.28440367,48.65753425,12.16901408,19.2,five,MEC
1.58677686,0,10.53658537,36,4.085106383,29.53846154,53.89473684,8.80733945,2.630136986,0,75.52,five,MEC
3.173553719,2.666666667,2.341463415,5,0,0,0,0,78.90410959,12.16901408,30.72,five,LEC
0,1.333333333,18.73170732,6,10.21276596,14.76923077,25.26315789,33.46788991,5.260273973,0,0,five,MEC
6.347107438,2.666666667,0,0,0,0,0,0,61.80821918,17.57746479,2.56,five,LEC
11.10743802,0,0,0,0,0,3.368421053,0,178.8493151,75.71830986,11.52,five,LEC
0,0,0,0,0,14.76923077,18.52631579,1.76146789,0,0,3.84,five,MEC
0,1.333333333,0,11,0,14.76923077,10.10526316,1.76146789,24.98630137,12.16901408,14.08,five,MEC
0,0,1.170731707,7,0,4.923076923,33.68421053,0,11.83561644,20.28169014,3.84,five,MEC
0,0,0,0,0,0,25.26315789,21.13761468,0,0,5.12,five,MEC
0,0,0,0,0,0,0,10.56880734,48.65753425,25.69014085,98.56,five,MEC
0,0,0,0,0,4.923076923,18.52631579,0,5.260273973,0,46.08,five,MEC
0,1.333333333,1.170731707,1,0,4.923076923,10.10526316,17.6146789,56.54794521,28.3943662,15.36,five,MEC
0,0,0,5,10.21276596,4.923076923,11.78947368,12.33027523,1.315068493,0,0,five,MEC
0,0,0,6,0,9.846153846,6.736842105,14.09174312,23.67123288,0,87.04,five,MEC
0,0,0,0,0,0,48.84210526,0,0,0,1.28,five,MEC
12.69421488,0,4.682926829,7,0,19.69230769,80.84210526,36.99082569,38.1369863,0,30.72,five,MEC
23.80165289,50.66666667,145.1707317,3,0,0,0,0,476.0547945,123.0422535,90.88,five,LEC
0,0,2.341463415,6,0,44.30769231,15.15789474,17.6146789,97.31506849,31.09859155,30.72,five,MEC
0,0,0,0,0,0,0,7.04587156,0,0,0,five,MEC
0,0,0,1,0,4.923076923,25.26315789,0,1.315068493,0,2.56,five,MEC
1.58677686,0,0,0,22.46808511,0,0,0,0,0,0,five,MEC
6.347107438,1.333333333,0,0,0,0,0,0,864,155.4929577,21.76,five,LEC
0,0,0,11,0,0,0,0,143.3424658,5.408450704,37.12,five,LEC
26.97520661,0,0,0,4.085106383,0,0,0,135.4520548,12.16901408,12.8,five,LEC
26.97520661,2.666666667,40.97560976,10,63.31914894,49.23076923,99.36842105,33.46788991,40.76712329,22.98591549,52.48,five,MEC
0,0,0,3,0,0,26.94736842,7.04587156,6.575342466,0,51.2,five,MEC
1.58677686,1.333333333,0,8,0,0,35.36842105,1.76146789,126.2465753,14.87323944,107.52,five,LEC
0,0,12.87804878,2,0,9.846153846,25.26315789,12.33027523,15.78082192,5.408450704,52.48,five,MEC
0,0,0,2,0,9.846153846,5.052631579,1.76146789,9.205479452,2.704225352,6.4,five,MEC
0,0,0,0,0,0,0,26.42201835,0,0,0,five,MEC
3.173553719,0,51.51219512,47,8.170212766,19.69230769,38.73684211,7.04587156,3.945205479,0,11.52,five,MEC
1.58677686,0,1.170731707,7,0,4.923076923,43.78947368,7.04587156,248.5479452,121.6901408,128,five,LEC
0,0,0,0,0,0,16.84210526,1.76146789,0,0,0,five,MEC
6.347107438,4,2.341463415,2,10.21276596,0,1.684210526,0,71.01369863,16.22535211,35.84,five,MEC
0,6.666666667,0,0,0,0,0,0,315.6164384,159.5492958,0,five,LEC
1.58677686,1.333333333,2.341463415,10,0,0,10.10526316,38.75229358,27.61643836,4.056338028,65.28,five,MEC
