cluster_index,projecting,region,Effect_Size,p-value
193,1,PFC,-1.3219280948873622,0.007948492311119515
193,0,ORB,-1.3219280948873622,0.007948492311119515
193,0,MO,-1.3219280948873622,0.007948492311119515
193,1,SS,-1.3219280948873622,0.007948492311119515
193,1,ACA,-1.3219280948873622,0.007948492311119515
193,1,PTL,-1.3219280948873622,0.007948492311119515
193,1,VIS,-1.3219280948873622,0.007948492311119515
193,1,RSC,-1.3219280948873622,0.007948492311119515
194,0,PFC,-0.9068905956085186,0.04737918056158066
194,1,ORB,-0.9068905956085186,0.04737918056158066
194,1,MO,-0.9068905956085186,0.04737918056158066
194,1,SS,-0.9068905956085186,0.04737918056158066
194,1,ACA,-0.9068905956085186,0.04737918056158066
194,1,PTL,-0.9068905956085186,0.04737918056158066
194,1,VIS,-0.9068905956085186,0.04737918056158066
194,0,RSC,-0.9068905956085186,0.04737918056158066
195,0,PFC,-1.3219280948873622,0.007948492311119515
195,1,ORB,-1.3219280948873622,0.007948492311119515
195,1,MO,-1.3219280948873622,0.007948492311119515
195,1,SS,-1.3219280948873622,0.007948492311119515
195,1,ACA,-1.3219280948873622,0.007948492311119515
195,0,PTL,-1.3219280948873622,0.007948492311119515
195,1,VIS,-1.3219280948873622,0.007948492311119515
195,1,RSC,-1.3219280948873622,0.007948492311119515
196,0,PFC,2.2829339632714984,3.425688864182619e-27
196,1,ORB,2.2829339632714984,3.425688864182619e-27
196,1,MO,2.2829339632714984,3.425688864182619e-27
196,1,SS,2.2829339632714984,3.425688864182619e-27
196,0,ACA,2.2829339632714984,3.425688864182619e-27
196,1,PTL,2.2829339632714984,3.425688864182619e-27
196,1,VIS,2.2829339632714984,3.425688864182619e-27
196,1,RSC,2.2829339632714984,3.425688864182619e-27
197,0,PFC,-0.20645087746742632,0.5993470109960464
197,1,ORB,-0.20645087746742632,0.5993470109960464
197,1,MO,-0.20645087746742632,0.5993470109960464
197,0,SS,-0.20645087746742632,0.5993470109960464
197,1,ACA,-0.20645087746742632,0.5993470109960464
197,1,PTL,-0.20645087746742632,0.5993470109960464
197,1,VIS,-0.20645087746742632,0.5993470109960464
197,1,RSC,-0.20645087746742632,0.5993470109960464
198,0,PFC,-1.3219280948873622,0.007948492311119515
198,1,ORB,-1.3219280948873622,0.007948492311119515
198,0,MO,-1.3219280948873622,0.007948492311119515
198,1,SS,-1.3219280948873622,0.007948492311119515
198,1,ACA,-1.3219280948873622,0.007948492311119515
198,1,PTL,-1.3219280948873622,0.007948492311119515
198,1,VIS,-1.3219280948873622,0.007948492311119515
198,1,RSC,-1.3219280948873622,0.007948492311119515
199,0,PFC,3.0931094043914813,1.9254578780258412e-73
199,0,ORB,3.0931094043914813,1.9254578780258412e-73
199,1,MO,3.0931094043914813,1.9254578780258412e-73
199,1,SS,3.0931094043914813,1.9254578780258412e-73
199,1,ACA,3.0931094043914813,1.9254578780258412e-73
199,1,PTL,3.0931094043914813,1.9254578780258412e-73
199,1,VIS,3.0931094043914813,1.9254578780258412e-73
199,1,RSC,3.0931094043914813,1.9254578780258412e-73
200,1,PFC,1.1468413883292712,7.336117696373938e-05
200,1,ORB,1.1468413883292712,7.336117696373938e-05
200,1,MO,1.1468413883292712,7.336117696373938e-05
200,1,SS,1.1468413883292712,7.336117696373938e-05
200,1,ACA,1.1468413883292712,7.336117696373938e-05
200,1,PTL,1.1468413883292712,7.336117696373938e-05
200,1,VIS,1.1468413883292712,7.336117696373938e-05
200,0,RSC,1.1468413883292712,7.336117696373938e-05
201,1,PFC,-1.0,0.05133230229509776
201,1,ORB,-1.0,0.05133230229509776
201,1,MO,-1.0,0.05133230229509776
201,1,SS,-1.0,0.05133230229509776
201,1,ACA,-1.0,0.05133230229509776
201,1,PTL,-1.0,0.05133230229509776
201,0,VIS,-1.0,0.05133230229509776
201,1,RSC,-1.0,0.05133230229509776
202,1,PFC,0.36257007938470837,0.269070920133971
202,1,ORB,0.36257007938470837,0.269070920133971
202,1,MO,0.36257007938470837,0.269070920133971
202,1,SS,0.36257007938470837,0.269070920133971
202,1,ACA,0.36257007938470837,0.269070920133971
202,0,PTL,0.36257007938470837,0.269070920133971
202,1,VIS,0.36257007938470837,0.269070920133971
202,1,RSC,0.36257007938470837,0.269070920133971
203,1,PFC,1.9740047914670553,2.725051889864919e-17
203,1,ORB,1.9740047914670553,2.725051889864919e-17
203,1,MO,1.9740047914670553,2.725051889864919e-17
203,1,SS,1.9740047914670553,2.725051889864919e-17
203,0,ACA,1.9740047914670553,2.725051889864919e-17
203,1,PTL,1.9740047914670553,2.725051889864919e-17
203,1,VIS,1.9740047914670553,2.725051889864919e-17
203,1,RSC,1.9740047914670553,2.725051889864919e-17
204,1,PFC,0.5145731728297582,0.1259608412558006
204,1,ORB,0.5145731728297582,0.1259608412558006
204,1,MO,0.5145731728297582,0.1259608412558006
204,0,SS,0.5145731728297582,0.1259608412558006
204,1,ACA,0.5145731728297582,0.1259608412558006
204,1,PTL,0.5145731728297582,0.1259608412558006
204,1,VIS,0.5145731728297582,0.1259608412558006
204,1,RSC,0.5145731728297582,0.1259608412558006
205,1,PFC,-0.4854268271702417,0.33134643570238165
205,1,ORB,-0.4854268271702417,0.33134643570238165
205,0,MO,-0.4854268271702417,0.33134643570238165
205,1,SS,-0.4854268271702417,0.33134643570238165
205,1,ACA,-0.4854268271702417,0.33134643570238165
205,1,PTL,-0.4854268271702417,0.33134643570238165
205,1,VIS,-0.4854268271702417,0.33134643570238165
205,1,RSC,-0.4854268271702417,0.33134643570238165
206,1,PFC,2.567684509289321,1.972301277873453e-37
206,0,ORB,2.567684509289321,1.972301277873453e-37
206,1,MO,2.567684509289321,1.972301277873453e-37
206,1,SS,2.567684509289321,1.972301277873453e-37
206,1,ACA,2.567684509289321,1.972301277873453e-37
206,1,PTL,2.567684509289321,1.972301277873453e-37
206,1,VIS,2.567684509289321,1.972301277873453e-37
206,1,RSC,2.567684509289321,1.972301277873453e-37
207,0,PFC,1.618909832644494,1.942006198858823e-10
207,1,ORB,1.618909832644494,1.942006198858823e-10
207,1,MO,1.618909832644494,1.942006198858823e-10
207,1,SS,1.618909832644494,1.942006198858823e-10
207,1,ACA,1.618909832644494,1.942006198858823e-10
207,1,PTL,1.618909832644494,1.942006198858823e-10
207,1,VIS,1.618909832644494,1.942006198858823e-10
207,1,RSC,1.618909832644494,1.942006198858823e-10
208,1,PFC,3.34577483684173,6.094259503172605e-77
208,1,ORB,3.34577483684173,6.094259503172605e-77
208,1,MO,3.34577483684173,6.094259503172605e-77
208,1,SS,3.34577483684173,6.094259503172605e-77
208,1,ACA,3.34577483684173,6.094259503172605e-77
208,1,PTL,3.34577483684173,6.094259503172605e-77
208,1,VIS,3.34577483684173,6.094259503172605e-77
208,1,RSC,3.34577483684173,6.094259503172605e-77
